id,completed,agents,randomJumpChance,learningRate,discountFactor,epsilon,moves,falls,jumps,time,totalTime
631,1,600,0.01,0.1,0.1,0.1,23,4101,34244,106.249,62439.9
631,1,600,0.01,0.1,0.1,0.1,23,4184,39611,118.975,69578.9
632,1,600,0.01,0.1,0.1,0.15,22,4927,43371,134.738,78426.8
632,1,600,0.01,0.1,0.1,0.15,22,6880,54028,168.224,97240.4
632,1,600,0.01,0.1,0.1,0.15,23,5070,42238,133.419,77686.3
632,1,600,0.01,0.1,0.1,0.15,22,7188,57690,179.292,103452
633,1,600,0.01,0.1,0.2,0.05,24,3365,37492,105.197,61844.4
633,1,600,0.01,0.1,0.2,0.05,22,3054,33526,100.805,59380.8
633,1,600,0.01,0.1,0.2,0.05,25,5423,58939,164.819,95328
633,1,600,0.01,0.1,0.2,0.05,24,4772,49824,140.513,81676.1
634,1,600,0.01,0.1,0.2,0.1,23,4088,37571,111.727,65512.8
634,1,600,0.01,0.1,0.2,0.1,22,4225,38991,118.007,69033.2
634,1,600,0.01,0.1,0.2,0.1,23,5645,52474,152.099,88177.9
634,1,600,0.01,0.1,0.2,0.1,21,5143,48173,145.338,84379.1
635,1,600,0.01,0.1,0.2,0.15,23,5785,49868,151.798,88013.2
635,1,600,0.01,0.1,0.2,0.15,22,6654,51287,159.56,92367.9
635,1,600,0.01,0.1,0.2,0.15,23,4666,41106,127.276,74235.9
635,1,600,0.01,0.1,0.2,0.15,21,12959,96989,296.828,169464
636,1,600,0.01,0.1,0.3,0.05,22,4894,54289,155.921,90323.2
636,1,600,0.01,0.1,0.3,0.05,23,11295,93962,266.029,152161
636,1,600,0.01,0.1,0.3,0.05,24,4066,42415,119.059,69628.3
636,1,600,0.01,0.1,0.3,0.05,25,2958,35789,101.556,59806.5
637,1,600,0.01,0.1,0.3,0.1,24,4769,42447,124.988,72958
637,1,600,0.01,0.1,0.3,0.1,24,5000,48409,137.308,79874.2
637,1,600,0.01,0.1,0.3,0.1,23,4382,39878,117.539,68773.3
637,1,600,0.01,0.1,0.3,0.1,21,5834,55315,169.71,98070.9
638,1,600,0.01,0.1,0.3,0.15,23,5272,44830,138.16,80352.7
638,1,600,0.01,0.1,0.3,0.15,21,7240,54066,171.496,99076.5
638,1,600,0.01,0.1,0.3,0.15,23,6274,49709,152.482,88394.7
638,1,600,0.01,0.1,0.3,0.15,23,4961,44440,135.522,78867.6
639,1,600,0.01,0.15,0.1,0.05,23,6279,62866,179.642,103645
639,1,600,0.01,0.15,0.1,0.05,23,3467,37524,109.723,64390.8
639,1,600,0.01,0.15,0.1,0.05,23,8590,91671,261.906,149850
639,1,600,0.01,0.15,0.1,0.05,23,3682,33333,99.0847,58414.9
640,1,600,0.01,0.15,0.1,0.1,23,4030,36335,112.178,65762.8
640,1,600,0.01,0.15,0.1,0.1,22,3855,37503,111.543,65404.9
640,1,600,0.01,0.15,0.1,0.1,21,10532,85840,260.804,149226
640,1,600,0.01,0.15,0.1,0.1,24,4666,38184,115.936,67878.2
641,1,600,0.01,0.15,0.1,0.15,22,6455,52779,162.782,94178
641,1,600,0.01,0.15,0.1,0.15,22,5930,46900,147.475,85585.9
641,1,600,0.01,0.15,0.1,0.15,22,8142,61402,187.071,107822
641,1,600,0.01,0.15,0.1,0.15,23,5752,46399,147.975,85863.6
642,1,600,0.01,0.15,0.2,0.05,25,8132,74044,204.882,117820
642,1,600,0.01,0.15,0.2,0.05,22,4768,47233,132.25,77034.3
642,1,600,0.01,0.15,0.2,0.05,22,3821,36552,109.506,64264.1
642,1,600,0.01,0.15,0.2,0.05,23,4676,43305,123.852,72315.4
643,1,600,0.01,0.15,0.2,0.1,24,3674,35689,107.769,63286.4
643,1,600,0.01,0.15,0.2,0.1,24,4430,37931,115.668,67722.9
643,1,600,0.01,0.15,0.2,0.1,22,4505,41317,122.132,71354.3
643,1,600,0.01,0.15,0.2,0.1,21,4354,38266,117.873,68962.9
644,1,600,0.01,0.15,0.2,0.15,21,5566,44244,138.143,80342.1
644,1,600,0.01,0.15,0.2,0.15,22,5896,49641,150.88,87500
644,1,600,0.01,0.15,0.2,0.15,23,4955,42348,131.316,76505.5
644,1,600,0.01,0.15,0.2,0.15,21,8368,63866,204.248,117465
645,1,600,0.01,0.15,0.3,0.05,23,2635,31458,91.0683,53910.1
645,1,600,0.01,0.15,0.3,0.05,24,4047,38420,110.424,64778.9
645,1,600,0.01,0.15,0.3,0.05,23,4480,45580,131.316,76503.9
645,1,600,0.01,0.15,0.3,0.05,25,3116,34093,98.2663,57951
646,1,600,0.01,0.15,0.3,0.1,24,5282,46425,136.357,79342.6
646,1,600,0.01,0.15,0.3,0.1,23,4046,40923,122.983,71834.4
646,1,600,0.01,0.15,0.3,0.1,23,3921,37383,112.462,65928
646,1,600,0.01,0.15,0.3,0.1,23,4231,39736,118.591,69367.2
647,1,600,0.01,0.15,0.3,0.15,24,4703,38214,118.908,69544.7
647,1,600,0.01,0.15,0.3,0.15,21,4820,40448,127.376,74296.9
647,1,600,0.01,0.15,0.3,0.15,21,5168,43877,135.622,78926.6
647,1,600,0.01,0.15,0.3,0.15,21,5768,45141,141.966,82491.7
