id,completed,bots,epsilon,moves,falls,jumps,time,totalTime
21,0,20,0.45,6035,39554,120720,11748.9,223689
21,1,20,0.45,1494,10054,29880,2869.71,56550.4
21,0,20,0.45,5994,40558,119900,11595.5,220800
21,0,20,0.45,5938,39412,118780,11538.5,219727
21,0,20,0.45,6030,40331,120620,11689.6,222572
21,0,20,0.45,5868,39924,117380,11493.8,218886
21,1,20,0.45,2268,15269,45360,4422.14,85772.5
21,0,20,0.45,5945,39989,118920,11589.1,220680
21,0,20,0.45,6008,40851,120180,11608.4,221044
21,1,20,0.45,452,2774,9040,898.351,17954.4
21,0,20,0.45,5990,40032,119820,11629,221432
21,0,20,0.45,5811,39817,116236,11424.2,217576
21,0,20,0.45,5946,40701,118940,11557,220076
21,0,20,0.45,5910,39576,118220,11566.4,220254
21,0,20,0.45,6019,39809,120400,11652.2,221868
21,0,20,0.45,5830,39073,116620,11474.1,218515
21,0,20,0.45,6096,39349,121935,11766.8,224026
21,1,20,0.45,2758,18570,55160,5343.11,103109
21,0,20,0.45,5905,39800,118107,11556.5,220066
21,0,20,0.45,6047,40753,120958,11631,221470
21,0,20,0.45,6050,40168,121020,11667.2,222151
22,0,20,0.5,6184,38908,123700,11835.1,225311
22,0,20,0.5,6094,39164,121900,11768.9,224065
22,0,20,0.5,6002,39572,120060,11662.6,222065
22,1,20,0.5,429,2660,8580,845.471,16842.7
22,1,20,0.5,2322,14920,46440,4462.03,86523.7
22,0,20,0.5,5918,39665,118380,11539,219737
22,1,20,0.5,84,456,1680,172.531,3444.54
22,0,20,0.5,6127,39867,122557,11829.9,225214
22,0,20,0.5,6042,39256,120860,11705.3,222868
22,0,20,0.5,6014,39120,120300,11577.6,220464
22,0,20,0.5,5915,39235,118320,11591.4,220724
22,0,20,0.5,6120,39788,122402,11756.7,223835
22,0,20,0.5,6021,39384,120440,11634.8,221540
22,0,20,0.5,6192,39827,123860,11886.7,226282
22,0,20,0.5,6153,39576,123080,11785.4,224375
22,0,20,0.5,6108,39371,122163,11758.9,223876
22,0,20,0.5,5822,39186,116455,11419.3,217484
22,0,20,0.5,6130,39701,122620,11783.8,224345
22,1,20,0.5,2093,14141,41860,4118.86,80063.8
22,0,20,0.5,6110,39559,122220,11752.9,223763
22,0,20,0.5,6065,39308,121300,11730.2,223336
22,0,20,0.5,6081,39413,121640,11730.7,223345
22,1,20,0.5,2097,12986,41940,4021.49,78231.1
22,1,20,0.5,4874,32682,97480,9449.04,180397
23,0,20,0.55,6291,38444,125820,11999.1,228397
23,0,20,0.55,6112,38760,122260,11725.8,223254
23,0,20,0.55,6232,38427,124646,11952.4,227520
23,0,20,0.55,6116,39598,122340,11754.3,223790
23,0,20,0.55,6147,38952,122960,11826.1,225141
23,0,20,0.55,6221,39598,124440,11841.3,225427
23,0,20,0.55,6086,38639,121736,11710.9,222972
23,0,20,0.55,6245,38908,124920,11974,227926
23,0,20,0.55,6245,39366,124920,11937.7,227243
23,0,20,0.55,5816,37763,116337,11241.6,214139
23,0,20,0.55,6153,38766,123080,11826.4,225147
23,0,20,0.55,6147,39919,122943,11816.8,224967
23,0,20,0.55,6247,38828,124952,11947.5,227427
23,1,20,0.55,3603,23401,72060,6960.67,133557
23,1,20,0.55,4104,26648,82080,7879.57,150854
23,0,20,0.55,6162,38961,123246,11810.3,224844
23,0,20,0.55,6147,39185,122940,11824.3,225108
23,1,20,0.55,400,2729,8000,790.701,15729.9
23,0,20,0.55,6277,39422,125546,11962,227700
23,1,20,0.55,3195,20069,63900,6078.63,116953
23,0,20,0.55,6131,39330,122621,11770.1,224087
23,0,20,0.55,6242,39004,124860,11881,226175
23,0,20,0.55,6071,38847,121430,11704.2,222846
23,0,20,0.55,6232,38791,124660,11906.4,226652
24,0,20,0.6,6341,39119,126840,12045.6,229274
24,0,20,0.6,6367,38582,127350,12129.8,230859
24,0,20,0.6,6353,38809,127080,12081.7,229953
24,0,20,0.6,6328,38966,126580,12073.8,229805
24,0,20,0.6,6220,39035,124409,11857.1,225725
24,0,20,0.6,6456,39294,129127,12206.5,232302
24,0,20,0.6,6134,38349,122684,11777,224217
24,0,20,0.6,6197,38915,123960,11867,225911
24,0,20,0.6,6187,39561,123745,11823,225082
24,0,20,0.6,6186,38111,123740,11811.8,224872
24,0,20,0.6,6312,39182,126254,11984.2,228117
24,0,20,0.6,6410,38912,128220,12126.8,230801
24,0,20,0.6,6377,39204,127546,12142.9,231104
24,0,20,0.6,6292,38841,125860,12024.5,228875
24,0,20,0.6,6135,38752,122720,11819.2,225012
24,0,20,0.6,6324,38939,126500,12024.2,228870
24,0,20,0.6,6286,39572,125739,11963.8,227734
24,0,20,0.6,6211,38947,124240,11902.9,226588
24,0,20,0.6,6294,39556,125900,11943.6,227354
24,0,20,0.6,6385,39737,127720,12090.8,230124
24,0,20,0.6,6394,39567,127900,12128.6,230836
24,0,20,0.6,6339,39119,126800,12035.9,229090
24,0,20,0.6,6311,39101,126240,12003.4,228478
24,0,20,0.6,6402,38716,128060,12147.7,231196
25,0,20,0.65,6312,39244,126260,12064.9,229637
25,0,20,0.65,6390,38297,127800,12129.7,230856
25,0,20,0.65,6359,38480,127200,12122.1,230714
25,0,20,0.65,6470,38476,129420,12227,232688
25,0,20,0.65,6499,37624,130000,12298.4,234031
25,0,20,0.65,6320,38012,126420,12008.1,228567
25,0,20,0.65,6409,38721,128195,12175.9,231726
25,0,20,0.65,6574,37955,131500,12335.1,234723
25,0,20,0.65,6421,38021,128440,12198.4,232150
25,0,20,0.65,6371,38917,127440,12136.5,230984
25,0,20,0.65,6373,38065,127480,12104.9,230389
25,0,20,0.65,6274,38490,125500,11994.5,228312
25,0,20,0.65,6330,39158,126601,11996.9,228356
25,0,20,0.65,6474,37956,129500,12234,232820
25,0,20,0.65,6326,37292,126540,12029.6,228972
25,0,20,0.65,6355,38690,127120,12009.2,228589
25,0,20,0.65,6498,38341,129980,12296.6,233998
25,0,20,0.65,6410,38305,128220,12128.5,230834
25,0,20,0.65,6498,37571,129960,12268.1,233461
25,0,20,0.65,6282,37256,125652,11962.5,227709
25,0,20,0.65,6362,38892,127259,12100.6,230308
25,0,20,0.65,6553,37238,131080,12324.8,234529
25,0,20,0.65,6421,38527,128440,12138.5,231022
25,0,20,0.65,6488,38623,129772,12217.4,232507
26,1,30,0.05,959,11231,28770,2398.63,70125.7
26,1,30,0.05,395,4486,11850,965.681,29529
26,1,30,0.05,528,5692,15840,1250.5,37872.3
26,1,30,0.05,577,5286,17310,1217.04,36934.6
26,1,30,0.05,1260,13352,37800,2862.22,83215.6
26,1,30,0.05,95,957,2850,182.013,5442.59
26,1,30,0.05,105,1133,3150,207.72,6209.4
26,1,30,0.05,692,8988,20760,1902.77,56154.9
26,1,30,0.05,832,8142,24960,1777.3,52638
26,1,30,0.05,525,5903,15750,1198.89,36425.9
26,1,30,0.05,363,4065,10890,866.376,26397.7
26,1,30,0.05,135,1250,4050,273.124,8160.68
26,1,30,0.05,856,7699,25680,1723.71,51136
26,1,30,0.05,790,10790,23700,2229.04,65337.2
26,1,30,0.05,256,2600,7680,574.649,17198.9
26,1,30,0.05,264,2556,7920,528.843,15789.3
26,1,30,0.05,1231,13732,36930,2899.21,84260.1
26,1,30,0.05,1202,13649,36060,2908.24,84514.7
26,1,30,0.05,168,1913,5040,390.426,11660.4
26,1,30,0.05,1062,11798,31860,2552.82,74479.6
26,1,30,0.05,943,9865,28290,2055.62,60440.8
26,1,30,0.05,2226,30233,66780,6286.65,179905
26,1,30,0.05,468,5705,14040,1187.39,36103.2
26,1,30,0.05,259,2492,7770,571.722,17106.4
27,1,30,0.1,2337,28888,70110,5779.95,165598
27,1,30,0.1,846,10737,25380,2208.62,64760.7
27,1,30,0.1,2241,25949,67230,5272.26,151263
27,1,30,0.1,1451,16706,43530,3356.78,97179.6
27,1,30,0.1,516,5591,15480,1203.46,36553.6
27,1,30,0.1,98,1034,2940,199.19,5954.93
27,1,30,0.1,802,9763,24060,1999.7,58872
27,1,30,0.1,1077,12827,32310,2568.78,74929.7
27,1,30,0.1,291,3619,8730,719.158,21755.5
27,1,30,0.1,771,7765,23130,1672.82,49709.6
27,1,30,0.1,329,3550,9870,735.497,22270.8
27,1,30,0.1,962,11412,28860,2235.6,65522.8
27,1,30,0.1,906,11489,27180,2366.78,69226.6
27,1,30,0.1,2604,31074,78120,6274.19,179553
27,1,30,0.1,388,4223,11640,901.997,27521.1
27,1,30,0.1,205,1953,6150,444.028,13259.7
27,1,30,0.1,664,7996,19920,1531.64,45752.7
27,1,30,0.1,1936,22649,58080,4480.3,128902
27,1,30,0.1,292,3420,8760,727.051,22004.4
27,1,30,0.1,988,11155,29640,2331.07,68218.1
27,1,30,0.1,149,1612,4470,282.705,8446.99
27,1,30,0.1,807,9828,24210,1952.48,57548
27,1,30,0.1,208,2707,6240,570.184,17058
27,1,30,0.1,2555,29514,76650,5964.28,170803
28,1,30,0.15,1805,20550,54150,4044.09,116586
28,1,30,0.15,1672,20004,50160,3889.89,112232
28,1,30,0.15,260,2798,7800,537.288,16041
28,1,30,0.15,516,5718,15480,1178.92,35866.2
28,1,30,0.15,59,672,1770,126.975,3800.56
28,1,30,0.15,438,5109,13140,993.542,30407.6
28,1,30,0.15,762,9078,22860,1733.98,51424
28,1,30,0.15,141,1441,4230,281.487,8410.2
28,1,30,0.15,685,7907,20550,1489.15,44561.3
28,1,30,0.15,1098,12910,32940,2540.69,74136.9
28,1,30,0.15,1463,17139,43890,3470.54,100391
28,1,30,0.15,687,8472,20610,1602.77,47746
28,1,30,0.15,292,3160,8760,637.864,19192
28,1,30,0.15,431,5217,12930,983.692,30097.3
28,1,30,0.15,651,6965,19530,1434.86,43039.7
28,1,30,0.15,1749,20692,52470,4010.11,115627
28,1,30,0.15,232,2678,6960,517.922,15464.3
28,1,30,0.15,943,10932,28290,2182.39,64020.2
28,1,30,0.15,265,2785,7950,607.093,18221.8
28,1,30,0.15,1061,12933,31830,2491.48,72747.2
28,1,30,0.15,620,7588,18600,1531.99,45762.2
28,1,30,0.15,391,4273,11730,800.083,24307.4
28,1,30,0.15,120,1219,3600,255.579,7637.3
28,1,30,0.15,882,10052,26460,1948.81,57445.6
29,1,30,0.2,1597,18739,47910,3582.6,103556
29,1,30,0.2,565,6724,16950,1303.65,39362
29,1,30,0.2,372,3791,11160,757.873,22976.7
29,1,30,0.2,776,8831,23280,1666.07,49520.4
29,1,30,0.2,567,6682,17010,1253.36,37952.5
29,1,30,0.2,693,8092,20790,1567.82,46766.5
29,1,30,0.2,883,10343,26490,1949.45,57463.2
29,1,30,0.2,1625,19360,48750,3711.1,107183
29,1,30,0.2,857,10565,25710,1986.86,58512
29,1,30,0.2,1561,18276,46830,3355.64,97147.2
29,1,30,0.2,2772,32901,83160,6342.13,181472
29,1,30,0.2,436,4833,13080,959.593,29337.1
29,1,30,0.2,369,4281,11070,794.013,24115.9
29,1,30,0.2,517,5961,15510,1145.56,34931
29,1,30,0.2,431,4998,12930,943.89,28842.1
29,1,30,0.2,1567,18870,47010,3504.62,101354
29,1,30,0.2,1146,13659,34380,2656.83,77416.4
29,1,30,0.2,1383,16635,41490,3133.01,90861.3
29,1,30,0.2,2958,35461,88740,6775.15,193698
29,1,30,0.2,1219,14487,36570,2765.22,80476.8
29,1,30,0.2,398,4539,11940,891.679,27195.7
29,1,30,0.2,577,6754,17310,1266.44,38319.1
29,1,30,0.2,252,2895,7560,498.547,14886.3
29,1,30,0.2,154,1383,4620,307.829,9196.5
30,1,30,0.25,2223,26463,66690,4897.66,140686
30,1,30,0.25,2524,29967,75720,5587.67,160169
30,1,30,0.25,1072,12335,32160,2295.23,67206.3
30,1,30,0.25,552,6565,16560,1243.06,37663.8
30,1,30,0.25,1279,15375,38370,2766.42,80510.4
30,1,30,0.25,88,973,2640,188.039,5622.52
30,1,30,0.25,1022,11743,30660,2190.31,64243.8
30,1,30,0.25,1437,16527,43110,3039.79,88229.5
30,1,30,0.25,3068,35296,92040,6711.13,191890
30,0,30,0.25,3307,39520,99240,7301.83,208569
30,1,30,0.25,505,5745,15150,1117.38,34141.3
30,1,30,0.25,867,9709,26010,1815.93,53720.8
30,1,30,0.25,711,8143,21330,1541.76,46036
30,1,30,0.25,2354,26874,70620,5057.02,145186
30,1,30,0.25,179,2090,5370,385.986,11528
30,1,30,0.25,162,1477,4860,354.736,10595.6
30,1,30,0.25,440,4615,13200,929.574,28390.5
30,1,30,0.25,1370,16302,41100,3019.28,87649.8
30,0,30,0.25,3399,38666,102000,7316.06,208971
30,1,30,0.25,387,4301,11610,840.237,25573.5
30,1,30,0.25,1474,17378,44220,3270.37,94739.6
30,1,30,0.25,253,3050,7590,579.917,17365.1
30,1,30,0.25,2627,29064,78810,5695.9,163225
30,1,30,0.25,801,9088,24030,1714.9,50889
31,1,30,0.3,3433,40192,102990,7268.11,207617
31,0,30,0.3,3481,39963,104460,7422.74,211983
31,1,30,0.3,2497,28308,74910,5390.26,154595
31,1,30,0.3,1698,19151,50940,3612.45,104398
31,1,30,0.3,2204,24824,66120,4624.71,132980
31,1,30,0.3,1473,17224,44190,3184.66,92319.5
31,1,30,0.3,2858,32232,85740,5922.06,169611
31,1,30,0.3,561,6416,16830,1215.45,36889.8
31,1,30,0.3,2225,25738,66750,4748.23,136467
31,1,30,0.3,2525,29117,75750,5353.85,153567
31,1,30,0.3,1331,15419,39930,2905.55,84438.9
31,0,30,0.3,3357,39197,100740,7349.98,209929
31,1,30,0.3,288,3305,8640,621.191,18666.3
31,1,30,0.3,985,11504,29550,2090.75,61432.9
31,1,30,0.3,1787,20672,53610,3842.38,110891
31,1,30,0.3,2475,27983,74250,5241.36,150391
31,0,30,0.3,3583,41354,107520,7510.43,214459
31,1,30,0.3,159,1745,4770,323.019,9649.34
31,0,30,0.3,3529,39427,105900,7483.37,213695
31,1,30,0.3,2482,28091,74460,5336.29,153071
31,1,30,0.3,903,10529,27090,1944.82,57333.7
31,1,30,0.3,710,8482,21300,1544.65,46117.2
31,1,30,0.3,617,6482,18510,1305.2,39405.9
31,1,30,0.3,972,11161,29160,2040.37,60012
32,1,30,0.35,2914,33000,87420,6220.79,178045
32,1,30,0.35,1843,20802,55290,3809.43,109960
32,1,30,0.35,295,3447,8850,645.022,19418
32,1,30,0.35,1320,14481,39600,2798.86,81426.5
32,0,30,0.35,3428,39192,102854,7372.52,210565
32,0,30,0.35,3627,40792,108840,7438.69,212434
32,0,30,0.35,3609,40303,108300,7599.73,216981
32,1,30,0.35,159,1814,4770,378.157,11294.6
32,1,30,0.35,183,2104,5490,374.05,11172.1
32,1,30,0.35,1777,20441,53310,3759.82,108559
32,1,30,0.35,587,6657,17610,1257.04,38055.6
32,0,30,0.35,3534,39402,106050,7496.29,214060
32,1,30,0.35,708,8218,21240,1505.54,45020.7
32,0,30,0.35,3630,39851,108925,7605.59,217146
32,1,30,0.35,2897,31815,86910,6191.07,177206
32,0,30,0.35,3579,39922,107400,7520.89,214754
32,1,30,0.35,1277,14573,38310,2688.64,78314.4
32,1,30,0.35,570,6207,17100,1167.23,35538.3
32,1,30,0.35,1796,20252,53880,3750.87,108307
32,1,30,0.35,1761,19956,52830,3753.99,108395
32,0,30,0.35,3620,40389,108630,7590.13,216710
32,1,30,0.35,2189,25365,65670,4596.12,132173
32,1,30,0.35,988,10966,29640,2040.36,60011.3
32,1,30,0.35,979,10772,29370,2032.78,59798.9
33,1,30,0.4,849,9431,25470,1739.02,51565
33,0,30,0.4,3686,40152,110610,7636.42,218017
33,1,30,0.4,407,4022,12210,826.624,25144.6
33,1,30,0.4,1482,16044,44460,3007.65,87321.6
33,0,30,0.4,3696,41360,110910,7650.51,218414
33,0,30,0.4,3857,41509,115713,7850.79,224070
33,1,30,0.4,1249,13851,37470,2533.5,73934
33,1,30,0.4,2280,23758,68400,4666.42,134157
33,1,30,0.4,2110,23493,63300,4339.51,124927
33,1,30,0.4,1889,20671,56670,3884.83,112089
33,0,30,0.4,3702,40630,111090,7636.65,218023
33,1,30,0.4,3151,33692,94530,6486.89,185559
33,1,30,0.4,2080,22751,62400,4318.26,124327
33,0,30,0.4,3615,39517,108480,7558.87,215827
33,0,30,0.4,3634,40989,109050,7564.37,215982
33,0,30,0.4,3797,42051,113940,7738.98,220912
33,0,30,0.4,3663,40934,109895,7639.11,218092
33,1,30,0.4,1913,20625,57390,3881.24,111988
33,1,30,0.4,2600,28636,78000,5327.52,152824
33,1,30,0.4,1237,13299,37110,2534.39,73958.9
33,1,30,0.4,177,1674,5310,360.562,10769.8
33,1,30,0.4,331,3759,9930,727.235,22010.3
33,0,30,0.4,3811,41722,114360,7745.57,221099
33,0,30,0.4,3808,41089,114270,7771.02,221817
34,0,30,0.45,3766,39947,112984,7748.84,221191
34,1,30,0.45,1767,18701,53010,3573.05,103286
34,0,30,0.45,3865,41510,115980,7825.31,223350
34,0,30,0.45,3968,41822,119070,7941.02,226617
34,0,30,0.45,3746,41292,112410,7707.99,220037
34,0,30,0.45,3851,40196,115560,7829.94,223481
34,1,30,0.45,1410,15857,42300,2961.8,86027
34,0,30,0.45,3714,40532,111450,7655.96,218568
34,1,30,0.45,1146,12125,34380,2379.62,69588.9
34,1,30,0.45,1306,14160,39180,2699.6,78623.8
34,0,30,0.45,3704,40778,111139,7644.6,218248
34,1,30,0.45,1355,14215,40650,2737.95,79706.3
34,0,30,0.45,3754,40427,112650,7531.17,215045
34,0,30,0.45,3690,40352,110719,7550.75,215598
34,0,30,0.45,3743,40569,112320,7595.75,216868
34,1,30,0.45,3107,33665,93210,6304.54,180410
34,0,30,0.45,3867,40684,116040,7727.26,220582
34,0,30,0.45,3777,40996,113340,7650.05,218401
34,1,30,0.45,1748,19535,52440,3587.11,103683
34,0,30,0.45,3830,40520,114917,7745.09,221085
34,1,30,0.45,2139,23415,64170,4472.71,128688
34,0,30,0.45,3789,40305,113700,7603.85,217097
34,1,30,0.45,2254,25043,67620,4594.22,132119
34,1,30,0.45,2794,30363,83820,5666.23,162388
35,0,30,0.5,3823,40072,114720,7678.11,219194
35,1,30,0.5,875,8874,26250,1764.22,52271.3
35,1,30,0.5,895,9077,26850,1785.24,52860.7
35,1,30,0.5,2673,28593,80190,5402.3,154935
35,0,30,0.5,3793,40335,113820,7645.93,218285
35,0,30,0.5,3829,40314,114900,7724.52,220504
35,0,30,0.5,3905,40484,117180,7814.75,223052
35,0,30,0.5,3665,39878,109980,7638.39,218072
35,0,30,0.5,3769,40192,113100,7650.05,218401
35,0,30,0.5,3759,40274,112800,7668.51,218923
35,0,30,0.5,3929,40837,117900,7883.48,224992
35,0,30,0.5,3871,40666,116160,7793.47,222451
35,0,30,0.5,3737,40258,112140,7661.6,218728
35,0,30,0.5,3665,39417,109980,7523.25,214821
35,1,30,0.5,3687,38417,110610,7510.45,214459
35,0,30,0.5,3803,39551,114120,7635.92,218002
35,0,30,0.5,3824,39535,114736,7682.97,219331
35,0,30,0.5,3512,37343,105390,7118.5,203393
35,0,30,0.5,3844,39994,115350,7715.23,220242
35,0,30,0.5,3760,39961,112830,7658.45,218639
35,0,30,0.5,3811,39803,114360,7718.45,220333
35,0,30,0.5,3797,40978,113940,7685.06,219390
35,0,30,0.5,3923,40895,117720,7854.68,224179
35,0,30,0.5,3725,40034,111767,7605.14,217133
36,0,30,0.55,4003,39870,120120,7955.88,227037
36,0,30,0.55,3913,40684,117420,7782.36,222137
36,1,30,0.55,2585,25693,77550,5122.88,147046
36,0,30,0.55,3883,40331,116520,7785.93,222238
36,0,30,0.55,3937,39953,118131,7860.39,224340
36,0,30,0.55,3890,39882,116730,7795.61,222511
36,0,30,0.55,3899,39746,117000,7777.83,222009
36,0,30,0.55,3987,40566,119640,7930.48,226320
36,1,30,0.55,553,5880,16590,1143.79,34881.1
36,1,30,0.55,2861,30223,85830,5782.07,165658
36,1,30,0.55,676,6751,20280,1330.41,40112.1
36,1,30,0.55,2885,30933,86550,5775.08,165461
36,0,30,0.55,4005,40846,120180,7980.8,227740
36,0,30,0.55,3987,41061,119640,7970.01,227436
36,0,30,0.55,4001,41451,120030,7995.76,228163
36,1,30,0.55,2993,31277,89790,5961.72,170731
36,0,30,0.55,3974,41565,119233,7929.59,226294
36,0,30,0.55,3993,41411,119820,7975.42,227588
36,0,30,0.55,4037,41306,121140,8026.69,229036
36,1,30,0.55,61,613,1830,122.015,3652.43
36,0,30,0.55,3993,40979,119820,7922.9,226105
36,0,30,0.55,3988,40137,119641,7940.53,226603
36,1,30,0.55,3314,34296,99420,6614.03,189149
36,0,30,0.55,3912,40592,117390,7895.54,225333
37,0,30,0.6,4027,41517,120840,7983.06,227804
37,0,30,0.6,3860,39394,115830,7636.88,218030
37,1,30,0.6,1951,19938,58530,3910.8,112822
37,0,30,0.6,3962,41043,118890,7908.87,225709
37,0,30,0.6,4008,40694,120270,7974.01,227549
37,0,30,0.6,4019,41130,120597,7996.86,228194
37,0,30,0.6,4081,41254,122460,8039.77,229405
37,0,30,0.6,4044,41267,121338,8036.25,229306
37,0,30,0.6,4042,40727,121290,8009.09,228539
37,0,30,0.6,3963,40864,118920,7937.69,226523
37,0,30,0.6,4036,41134,121100,7984.44,227843
37,0,30,0.6,3961,40360,118860,7928.44,226262
37,0,30,0.6,4081,41002,122434,8065.45,230130
37,0,30,0.6,3868,40763,116070,7814.97,223058
37,0,30,0.6,3771,39326,113160,7738.05,220886
37,0,30,0.6,3987,40457,119640,7988.29,227952
37,0,30,0.6,3945,40546,118380,7892.75,225254
37,0,30,0.6,3991,41056,119760,7948.63,226832
37,0,30,0.6,3911,40034,117355,7867.65,224545
37,0,30,0.6,4085,40612,122580,8071.53,230302
37,0,30,0.6,4011,41848,120360,7970.13,227439
37,0,30,0.6,3991,40420,119760,7952.06,226929
37,1,30,0.6,612,6117,18360,1219.68,37008.4
37,0,30,0.6,4040,40502,121230,8014.42,228690
38,0,30,0.65,4066,41181,122010,8047.37,229620
38,0,30,0.65,4163,40783,124920,8196.04,233818
38,0,30,0.65,4068,40514,122070,8067.06,230176
38,0,30,0.65,4069,40738,122070,8091.62,230869
38,0,30,0.65,4201,41240,126060,8167.77,233019
38,0,30,0.65,4013,40468,120420,7885.67,225054
38,0,30,0.65,4077,40304,122323,8043.95,229523
38,0,30,0.65,4094,40310,122850,8105.66,231266
38,0,30,0.65,3961,39852,118860,7858.07,224275
38,0,30,0.65,3971,39899,119160,7918.66,225986
38,0,30,0.65,4049,39864,121500,8013.06,228651
38,0,30,0.65,4040,40882,121230,7958.89,227122
38,0,30,0.65,4130,40112,123930,8126.3,231848
38,0,30,0.65,4069,40107,122089,8054.94,229834
38,0,30,0.65,4002,39934,120073,7975.02,227577
38,0,30,0.65,4144,40721,124325,8134.33,232075
38,0,30,0.65,3993,40432,119820,7965.64,227312
38,0,30,0.65,4088,41394,122670,8068.94,230229
38,0,30,0.65,4206,40690,126210,8227.35,234702
38,0,30,0.65,4085,40211,122580,8066.43,230158
38,0,30,0.65,4037,41240,121140,7994.85,228137
38,0,30,0.65,4084,39475,122523,8117.28,231594
38,1,30,0.65,3513,34778,105390,6957.3,198841
38,0,30,0.65,4061,39454,121860,8059.64,229966
39,1,40,0.05,837,14340,33480,2262.51,87443.7
39,1,40,0.05,285,3092,11400,541.101,21837.6
39,0,40,0.05,2040,32207,81639,5191.03,197694
39,1,40,0.05,293,5190,11720,822.326,33562.1
39,1,40,0.05,914,12632,36560,2034.62,78868.2
39,1,40,0.05,334,4666,13360,733.557,29929.1
39,1,40,0.05,183,2538,7320,422.427,16841.2
39,1,40,0.05,220,4057,8800,608.431,24668.2
39,1,40,0.05,731,10983,29240,1670.92,65276.1
39,1,40,0.05,649,9802,25960,1626.65,63621.2
39,1,40,0.05,1321,20522,52840,3302.81,126609
39,1,40,0.05,549,9110,21960,1497.39,58791
39,1,40,0.05,255,3388,10200,560.467,22651.7
39,1,40,0.05,1048,18472,41920,2943.64,113086
39,1,40,0.05,1514,21894,60560,3616.23,138408
39,1,40,0.05,554,8852,22160,1413.84,55668.6
39,1,40,0.05,739,12356,29560,1940.55,75352.6
39,1,40,0.05,408,6696,16320,1054.5,42238.9
39,1,40,0.05,782,12001,31280,1931.91,75029.6
39,1,40,0.05,366,5695,14640,869.453,35323.1
39,1,40,0.05,336,4637,13440,769.128,31424.7
39,0,40,0.05,1956,32665,78270,5202.2,198115
39,1,40,0.05,103,1272,4120,201.276,8018.65
39,1,40,0.05,1796,29725,71840,4846.73,184732
40,1,40,0.1,126,1706,5040,266.129,10598.5
40,1,40,0.1,712,12110,28480,1802.55,70195
40,1,40,0.1,178,2320,7120,370.878,14765
40,1,40,0.1,242,3778,9680,585.486,23703.6
40,1,40,0.1,1454,23399,58160,3527.33,135061
40,1,40,0.1,771,10791,30840,1751.21,68276.2
40,1,40,0.1,1798,25783,71920,4217.63,161048
40,1,40,0.1,456,7234,18240,1023.41,41077.2
40,1,40,0.1,574,9528,22960,1457.34,57294.3
40,1,40,0.1,76,1049,3040,157.657,6283.33
40,1,40,0.1,1004,15477,40160,2439.96,94124.8
40,1,40,0.1,421,6256,16840,927.016,37474.6
40,1,40,0.1,880,14263,35200,2105.71,81541
40,1,40,0.1,311,4949,12440,765.532,31273.5
40,1,40,0.1,462,7731,18480,1212.34,48137.6
40,1,40,0.1,648,10278,25920,1478.16,58072
40,1,40,0.1,710,10363,28400,1656.82,64749.3
40,1,40,0.1,267,4183,10680,643.634,26148.4
40,1,40,0.1,1011,14660,40440,2264.22,87508.1
40,1,40,0.1,1421,21979,56840,3455.81,132368
40,1,40,0.1,258,4065,10320,570.953,23092.5
40,1,40,0.1,150,1650,6000,299.315,11918.6
40,1,40,0.1,1995,31777,79800,4884.21,186143
40,1,40,0.1,1032,15656,41280,2477.35,95532.4
41,1,40,0.15,599,9410,23960,1378.25,54338.1
41,1,40,0.15,493,7874,19720,1199.85,47670.6
41,1,40,0.15,345,5754,13800,871.41,35396.5
41,1,40,0.15,257,3984,10280,575.97,23303.9
41,1,40,0.15,616,9290,24640,1406.58,55396.9
41,1,40,0.15,110,1689,4400,235.915,9395.97
41,1,40,0.15,428,6961,17120,1014.68,40750.9
41,1,40,0.15,1056,16542,42240,2480.04,95633.4
41,1,40,0.15,696,10802,27840,1627.89,63667.5
41,1,40,0.15,96,1545,3840,229.888,9156.42
41,1,40,0.15,379,5675,15160,865.556,35177.8
41,1,40,0.15,889,14466,35560,2116.52,81947.5
41,1,40,0.15,1033,16920,41320,2474.03,95406.9
41,1,40,0.15,647,10414,25880,1480.8,58170.8
41,1,40,0.15,215,3265,8600,413.713,16474
41,1,40,0.15,388,5641,15520,900.559,36485.8
41,1,40,0.15,756,11045,30240,1750.09,68234.4
41,1,40,0.15,1409,23457,56360,3582.22,137127
41,1,40,0.15,124,1868,4960,292.805,11659.5
41,1,40,0.15,468,7965,18720,1189.66,47290.3
41,1,40,0.15,694,11982,27760,1755.92,68452.7
41,1,40,0.15,764,10606,30560,1652.34,64581.5
41,1,40,0.15,151,2484,6040,390.927,15562.5
41,1,40,0.15,1356,20447,54240,3117.71,119640
42,1,40,0.2,673,10060,26920,1479.9,58137
42,1,40,0.2,1202,17959,48080,2669.08,102750
42,1,40,0.2,339,5254,13560,736.45,30050.6
42,1,40,0.2,300,4671,12000,679.958,27675.5
